speed_kmh,iso,distance_m,frame,edge_dir,bew_px,mtf50_cy_px,source_file,axis
80,100,2.5,frame_000065.png,Vertical (H-edge),4.6,0.1374,cam1_v80_iso100_d25.csv,V
80,100,2.5,frame_000066.png,Horiz (V-edge),4.52,0.1083,cam1_v80_iso100_d25.csv,H
80,100,2.5,frame_000066.png,Vertical (H-edge),3.67,0.1519,cam1_v80_iso100_d25.csv,V
80,100,2.5,frame_000066.png,Horiz (V-edge),4.4,0.1096,cam1_v80_iso100_d25.csv,H
80,100,2.5,frame_000066.png,Vertical (H-edge),4.04,0.1425,cam1_v80_iso100_d25.csv,V
80,100,2.5,frame_000067.png,Horiz (V-edge),4.25,0.1144,cam1_v80_iso100_d25.csv,H
80,100,2.5,frame_000067.png,Vertical (H-edge),3.78,0.1458,cam1_v80_iso100_d25.csv,V
80,100,2.5,frame_000067.png,Horiz (V-edge),4.33,0.1161,cam1_v80_iso100_d25.csv,H
80,100,2.5,frame_000067.png,Vertical (H-edge),3.67,0.152,cam1_v80_iso100_d25.csv,V
80,100,2.5,frame_000068.png,Horiz (V-edge),4.71,0.1045,cam1_v80_iso100_d25.csv,H
80,100,2.5,frame_000068.png,Vertical (H-edge),4.0,0.1507,cam1_v80_iso100_d25.csv,V
80,100,2.5,frame_000068.png,Horiz (V-edge),5.15,0.0976,cam1_v80_iso100_d25.csv,H
80,100,2.5,frame_000068.png,Vertical (H-edge),3.45,0.1689,cam1_v80_iso100_d25.csv,V
80,100,2.5,frame_000103.png,Horiz (V-edge),5.35,0.097,cam1_v80_iso100_d25.csv,H
80,100,2.5,frame_000103.png,Vertical (H-edge),3.91,0.1403,cam1_v80_iso100_d25.csv,V
80,100,2.5,frame_000103.png,Horiz (V-edge),4.89,0.1057,cam1_v80_iso100_d25.csv,H
80,100,2.5,frame_000103.png,Vertical (H-edge),4.85,0.1273,cam1_v80_iso100_d25.csv,V
80,100,2.5,frame_000104.png,Horiz (V-edge),4.43,0.1107,cam1_v80_iso100_d25.csv,H
80,100,2.5,frame_000104.png,Vertical (H-edge),3.79,0.1505,cam1_v80_iso100_d25.csv,V
80,100,2.5,frame_000104.png,Horiz (V-edge),4.33,0.1135,cam1_v80_iso100_d25.csv,H
80,100,2.5,frame_000104.png,Vertical (H-edge),4.27,0.1334,cam1_v80_iso100_d25.csv,V
80,100,2.5,frame_000105.png,Horiz (V-edge),4.29,0.1121,cam1_v80_iso100_d25.csv,H
80,100,2.5,frame_000105.png,Vertical (H-edge),3.86,0.1439,cam1_v80_iso100_d25.csv,V
80,100,2.5,frame_000105.png,Horiz (V-edge),4.28,0.1164,cam1_v80_iso100_d25.csv,H
80,100,2.5,frame_000105.png,Vertical (H-edge),3.84,0.1526,cam1_v80_iso100_d25.csv,V
80,100,2.5,frame_000106.png,Horiz (V-edge),4.73,0.1041,cam1_v80_iso100_d25.csv,H
80,100,2.5,frame_000106.png,Vertical (H-edge),4.16,0.1403,cam1_v80_iso100_d25.csv,V
80,100,2.5,frame_000106.png,Horiz (V-edge),5.04,0.0993,cam1_v80_iso100_d25.csv,H
80,100,2.5,frame_000106.png,Vertical (H-edge),3.56,0.1602,cam1_v80_iso100_d25.csv,V
80,100,3.5,frame_000083.png,Horiz (V-edge),5.29,0.0937,cam1_v80_iso100_d35.csv,H
80,100,3.5,frame_000083.png,Vertical (H-edge),3.76,0.1472,cam1_v80_iso100_d35.csv,V
80,100,3.5,frame_000083.png,Horiz (V-edge),4.98,0.1064,cam1_v80_iso100_d35.csv,H
80,100,3.5,frame_000083.png,Vertical (H-edge),4.3,0.1363,cam1_v80_iso100_d35.csv,V
80,100,3.5,frame_000084.png,Vertical (H-edge),3.75,0.1475,cam1_v80_iso100_d35.csv,V
80,100,3.5,frame_000084.png,Vertical (H-edge),3.86,0.151,cam1_v80_iso100_d35.csv,V
80,100,3.5,frame_000084.png,Horiz (V-edge),4.36,0.1158,cam1_v80_iso100_d35.csv,H
80,100,3.5,frame_000084.png,Horiz (V-edge),4.31,0.1172,cam1_v80_iso100_d35.csv,H
80,100,3.5,frame_000085.png,Horiz (V-edge),4.28,0.1121,cam1_v80_iso100_d35.csv,H
80,100,3.5,frame_000085.png,Vertical (H-edge),3.69,0.1532,cam1_v80_iso100_d35.csv,V
80,100,3.5,frame_000085.png,Horiz (V-edge),4.28,0.1155,cam1_v80_iso100_d35.csv,H
80,100,3.5,frame_000085.png,Vertical (H-edge),3.85,0.1466,cam1_v80_iso100_d35.csv,V
80,100,3.5,frame_000086.png,Horiz (V-edge),4.54,0.1078,cam1_v80_iso100_d35.csv,H
80,100,3.5,frame_000086.png,Vertical (H-edge),4.35,0.1539,cam1_v80_iso100_d35.csv,V
80,100,3.5,frame_000086.png,Horiz (V-edge),4.73,0.1038,cam1_v80_iso100_d35.csv,H
80,100,3.5,frame_000086.png,Vertical (H-edge),3.6,0.1666,cam1_v80_iso100_d35.csv,V
80,100,3.5,frame_000123.png,Vertical (H-edge),3.75,0.1461,cam1_v80_iso100_d35.csv,V
80,100,3.5,frame_000123.png,Horiz (V-edge),4.9,0.1036,cam1_v80_iso100_d35.csv,H
80,100,3.5,frame_000123.png,Vertical (H-edge),4.53,0.1327,cam1_v80_iso100_d35.csv,V
80,100,3.5,frame_000124.png,Vertical (H-edge),3.98,0.1384,cam1_v80_iso100_d35.csv,V
80,100,3.5,frame_000124.png,Vertical (H-edge),4.21,0.1457,cam1_v80_iso100_d35.csv,V
80,100,3.5,frame_000124.png,Horiz (V-edge),4.3,0.1145,cam1_v80_iso100_d35.csv,H
80,100,3.5,frame_000125.png,Vertical (H-edge),4.12,0.1503,cam1_v80_iso100_d35.csv,V
80,100,3.5,frame_000125.png,Horiz (V-edge),4.18,0.1176,cam1_v80_iso100_d35.csv,H
80,100,3.5,frame_000125.png,Vertical (H-edge),3.87,0.1537,cam1_v80_iso100_d35.csv,V
80,100,3.5,frame_000126.png,Vertical (H-edge),3.99,0.1488,cam1_v80_iso100_d35.csv,V
80,100,3.5,frame_000126.png,Horiz (V-edge),4.94,0.1051,cam1_v80_iso100_d35.csv,H
80,100,3.5,frame_000126.png,Vertical (H-edge),3.64,0.1639,cam1_v80_iso100_d35.csv,V
80,100,4.5,frame_000067.png,Horiz (V-edge),4.97,0.0979,cam1_v80_iso100_d45.csv,H
80,100,4.5,frame_000067.png,Vertical (H-edge),3.59,0.1542,cam1_v80_iso100_d45.csv,V
80,100,4.5,frame_000067.png,Horiz (V-edge),5.01,0.1064,cam1_v80_iso100_d45.csv,H
80,100,4.5,frame_000067.png,Vertical (H-edge),3.97,0.1331,cam1_v80_iso100_d45.csv,V
80,100,4.5,frame_000068.png,Horiz (V-edge),4.94,0.1046,cam1_v80_iso100_d45.csv,H
80,100,4.5,frame_000068.png,Vertical (H-edge),3.81,0.1409,cam1_v80_iso100_d45.csv,V
80,100,4.5,frame_000068.png,Vertical (H-edge),3.78,0.1496,cam1_v80_iso100_d45.csv,V
80,100,4.5,frame_000068.png,Horiz (V-edge),4.84,0.1054,cam1_v80_iso100_d45.csv,H
80,100,4.5,frame_000069.png,Horiz (V-edge),4.84,0.101,cam1_v80_iso100_d45.csv,H
80,100,4.5,frame_000069.png,Vertical (H-edge),4.18,0.1444,cam1_v80_iso100_d45.csv,V
80,100,4.5,frame_000069.png,Vertical (H-edge),4.06,0.1297,cam1_v80_iso100_d45.csv,V
80,100,4.5,frame_000069.png,Horiz (V-edge),4.96,0.1042,cam1_v80_iso100_d45.csv,H
80,100,4.5,frame_000069.png,Horiz (V-edge),4.86,0.1024,cam1_v80_iso100_d45.csv,H
80,100,4.5,frame_000069.png,Vertical (H-edge),4.23,0.1426,cam1_v80_iso100_d45.csv,V
80,100,4.5,frame_000069.png,Vertical (H-edge),4.1,0.1283,cam1_v80_iso100_d45.csv,V
80,100,4.5,frame_000069.png,Horiz (V-edge),4.94,0.1052,cam1_v80_iso100_d45.csv,H
80,100,4.5,frame_000070.png,Horiz (V-edge),5.06,0.0999,cam1_v80_iso100_d45.csv,H
80,100,4.5,frame_000070.png,Horiz (V-edge),5.25,0.0998,cam1_v80_iso100_d45.csv,H
80,100,4.5,frame_000070.png,Vertical (H-edge),4.54,0.1202,cam1_v80_iso100_d45.csv,V
80,100,4.5,frame_000070.png,Vertical (H-edge),4.12,0.1379,cam1_v80_iso100_d45.csv,V
80,100,4.5,frame_000071.png,Horiz (V-edge),5.15,0.0977,cam1_v80_iso100_d45.csv,H
80,100,4.5,frame_000071.png,Vertical (H-edge),5.22,0.1166,cam1_v80_iso100_d45.csv,V
80,100,4.5,frame_000071.png,Horiz (V-edge),5.74,0.0908,cam1_v80_iso100_d45.csv,H
80,100,4.5,frame_000071.png,Vertical (H-edge),4.05,0.129,cam1_v80_iso100_d45.csv,V
80,100,4.5,frame_000107.png,Horiz (V-edge),4.91,0.1034,cam1_v80_iso100_d45.csv,H
80,100,4.5,frame_000107.png,Vertical (H-edge),3.95,0.1404,cam1_v80_iso100_d45.csv,V
80,100,4.5,frame_000108.png,Vertical (H-edge),4.29,0.1317,cam1_v80_iso100_d45.csv,V
80,100,4.5,frame_000108.png,Horiz (V-edge),4.91,0.1001,cam1_v80_iso100_d45.csv,H
80,100,4.5,frame_000109.png,Vertical (H-edge),4.45,0.1306,cam1_v80_iso100_d45.csv,V
80,100,4.5,frame_000109.png,Horiz (V-edge),5.31,0.0942,cam1_v80_iso100_d45.csv,H
80,100,4.5,frame_000110.png,Vertical (H-edge),5.42,0.1052,cam1_v80_iso100_d45.csv,V
80,100,4.5,frame_000110.png,Horiz (V-edge),5.62,0.093,cam1_v80_iso100_d45.csv,H
80,100,5.5,frame_000066.png,Horiz (V-edge),5.13,0.0969,cam1_v80_iso100_d55.csv,H
80,100,5.5,frame_000066.png,Vertical (H-edge),4.09,0.1424,cam1_v80_iso100_d55.csv,V
80,100,5.5,frame_000066.png,Horiz (V-edge),5.07,0.1056,cam1_v80_iso100_d55.csv,H
80,100,5.5,frame_000066.png,Vertical (H-edge),4.41,0.128,cam1_v80_iso100_d55.csv,V
80,100,5.5,frame_000067.png,Horiz (V-edge),4.9,0.1037,cam1_v80_iso100_d55.csv,H
80,100,5.5,frame_000067.png,Horiz (V-edge),4.76,0.1076,cam1_v80_iso100_d55.csv,H
80,100,5.5,frame_000067.png,Vertical (H-edge),3.93,0.1352,cam1_v80_iso100_d55.csv,V
80,100,5.5,frame_000067.png,Vertical (H-edge),4.17,0.1155,cam1_v80_iso100_d55.csv,V
80,100,5.5,frame_000068.png,Horiz (V-edge),5.1,0.1014,cam1_v80_iso100_d55.csv,H
80,100,5.5,frame_000068.png,Vertical (H-edge),4.39,0.1208,cam1_v80_iso100_d55.csv,V
80,100,5.5,frame_000068.png,Horiz (V-edge),5.22,0.1014,cam1_v80_iso100_d55.csv,H
80,100,5.5,frame_000068.png,Vertical (H-edge),4.21,0.1292,cam1_v80_iso100_d55.csv,V
80,100,5.5,frame_000069.png,Horiz (V-edge),6.3,0.0851,cam1_v80_iso100_d55.csv,H
80,100,5.5,frame_000069.png,Vertical (H-edge),5.34,0.103,cam1_v80_iso100_d55.csv,V
80,100,5.5,frame_000069.png,Horiz (V-edge),6.38,0.0825,cam1_v80_iso100_d55.csv,H
80,100,5.5,frame_000069.png,Vertical (H-edge),4.34,0.1131,cam1_v80_iso100_d55.csv,V
80,100,5.5,frame_000107.png,Horiz (V-edge),4.89,0.0988,cam1_v80_iso100_d55.csv,H
80,100,5.5,frame_000107.png,Vertical (H-edge),4.38,0.1179,cam1_v80_iso100_d55.csv,V
80,100,5.5,frame_000107.png,Vertical (H-edge),4.38,0.1259,cam1_v80_iso100_d55.csv,V
80,100,5.5,frame_000107.png,Horiz (V-edge),4.95,0.106,cam1_v80_iso100_d55.csv,H
80,100,5.5,frame_000108.png,Horiz (V-edge),5.45,0.0965,cam1_v80_iso100_d55.csv,H
80,100,5.5,frame_000108.png,Vertical (H-edge),4.59,0.1155,cam1_v80_iso100_d55.csv,V
80,100,5.5,frame_000108.png,Vertical (H-edge),4.48,0.1221,cam1_v80_iso100_d55.csv,V
80,100,5.5,frame_000108.png,Horiz (V-edge),5.13,0.0984,cam1_v80_iso100_d55.csv,H
80,100,5.5,frame_000109.png,Horiz (V-edge),5.5,0.0907,cam1_v80_iso100_d55.csv,H
80,100,5.5,frame_000109.png,Vertical (H-edge),5.77,0.1062,cam1_v80_iso100_d55.csv,V
80,100,5.5,frame_000109.png,Horiz (V-edge),6.13,0.0793,cam1_v80_iso100_d55.csv,H
80,100,5.5,frame_000109.png,Vertical (H-edge),4.72,0.1256,cam1_v80_iso100_d55.csv,V
80,100,6.5,frame_000104.png,Horiz (V-edge),5.28,0.1017,cam1_v80_iso100_d65.csv,H
80,100,6.5,frame_000104.png,Vertical (H-edge),3.6,0.143,cam1_v80_iso100_d65.csv,V
80,100,6.5,frame_000104.png,Horiz (V-edge),4.76,0.1063,cam1_v80_iso100_d65.csv,H
80,100,6.5,frame_000104.png,Vertical (H-edge),3.45,0.1503,cam1_v80_iso100_d65.csv,V
80,100,6.5,frame_000105.png,Horiz (V-edge),4.78,0.0989,cam1_v80_iso100_d65.csv,H
80,100,6.5,frame_000105.png,Vertical (H-edge),3.9,0.1347,cam1_v80_iso100_d65.csv,V
80,100,6.5,frame_000105.png,Horiz (V-edge),4.55,0.1149,cam1_v80_iso100_d65.csv,H
80,100,6.5,frame_000105.png,Vertical (H-edge),3.74,0.1328,cam1_v80_iso100_d65.csv,V
80,100,6.5,frame_000106.png,Horiz (V-edge),4.43,0.1178,cam1_v80_iso100_d65.csv,H
80,100,6.5,frame_000106.png,Horiz (V-edge),4.48,0.1099,cam1_v80_iso100_d65.csv,H
80,100,6.5,frame_000106.png,Vertical (H-edge),3.49,0.1399,cam1_v80_iso100_d65.csv,V
80,100,6.5,frame_000106.png,Vertical (H-edge),3.79,0.1415,cam1_v80_iso100_d65.csv,V
80,100,6.5,frame_000107.png,Horiz (V-edge),5.15,0.0967,cam1_v80_iso100_d65.csv,H
80,100,6.5,frame_000107.png,Horiz (V-edge),5.33,0.1061,cam1_v80_iso100_d65.csv,H
80,100,6.5,frame_000107.png,Vertical (H-edge),4.44,0.1333,cam1_v80_iso100_d65.csv,V
80,100,6.5,frame_000107.png,Vertical (H-edge),3.69,0.1265,cam1_v80_iso100_d65.csv,V
80,100,6.5,frame_000147.png,Horiz (V-edge),5.07,0.1127,cam1_v80_iso100_d65.csv,H
80,100,6.5,frame_000147.png,Horiz (V-edge),4.25,0.1129,cam1_v80_iso100_d65.csv,H
80,100,6.5,frame_000147.png,Vertical (H-edge),3.76,0.1358,cam1_v80_iso100_d65.csv,V
80,100,6.5,frame_000147.png,Vertical (H-edge),3.72,0.1274,cam1_v80_iso100_d65.csv,V
80,100,6.5,frame_000148.png,Horiz (V-edge),5.05,0.1142,cam1_v80_iso100_d65.csv,H
80,100,6.5,frame_000148.png,Horiz (V-edge),4.58,0.1111,cam1_v80_iso100_d65.csv,H
80,100,6.5,frame_000148.png,Vertical (H-edge),3.89,0.1467,cam1_v80_iso100_d65.csv,V
80,100,6.5,frame_000148.png,Vertical (H-edge),3.82,0.1419,cam1_v80_iso100_d65.csv,V
80,100,6.5,frame_000149.png,Horiz (V-edge),4.57,0.1138,cam1_v80_iso100_d65.csv,H
80,100,6.5,frame_000149.png,Horiz (V-edge),4.51,0.1124,cam1_v80_iso100_d65.csv,H
80,100,6.5,frame_000149.png,Vertical (H-edge),3.72,0.1463,cam1_v80_iso100_d65.csv,V
80,100,6.5,frame_000149.png,Vertical (H-edge),3.91,0.1361,cam1_v80_iso100_d65.csv,V
80,100,6.5,frame_000150.png,Horiz (V-edge),4.85,0.1006,cam1_v80_iso100_d65.csv,H
80,100,6.5,frame_000150.png,Horiz (V-edge),5.43,0.0903,cam1_v80_iso100_d65.csv,H
80,100,6.5,frame_000150.png,Vertical (H-edge),4.01,0.1318,cam1_v80_iso100_d65.csv,V
80,100,6.5,frame_000150.png,Vertical (H-edge),4.07,0.1414,cam1_v80_iso100_d65.csv,V
80,1600,2.5,frame_000071.png,Horiz (V-edge),7.62,0.0655,cam1_v80_iso1600_d25.csv,H
80,1600,2.5,frame_000071.png,Vertical (H-edge),3.48,0.1447,cam1_v80_iso1600_d25.csv,V
80,1600,2.5,frame_000071.png,Horiz (V-edge),7.09,0.075,cam1_v80_iso1600_d25.csv,H
80,1600,2.5,frame_000071.png,Vertical (H-edge),5.13,0.116,cam1_v80_iso1600_d25.csv,V
80,1600,2.5,frame_000072.png,Horiz (V-edge),5.3,0.1564,cam1_v80_iso1600_d25.csv,H
80,1600,2.5,frame_000072.png,Vertical (H-edge),3.11,0.2322,cam1_v80_iso1600_d25.csv,V
80,1600,2.5,frame_000072.png,Horiz (V-edge),2.93,0.1848,cam1_v80_iso1600_d25.csv,H
80,1600,2.5,frame_000072.png,Vertical (H-edge),3.62,0.1872,cam1_v80_iso1600_d25.csv,V
80,1600,2.5,frame_000073.png,Horiz (V-edge),7.06,0.1472,cam1_v80_iso1600_d25.csv,H
80,1600,2.5,frame_000073.png,Vertical (H-edge),7.39,0.17,cam1_v80_iso1600_d25.csv,V
80,1600,2.5,frame_000073.png,Horiz (V-edge),4.59,0.1961,cam1_v80_iso1600_d25.csv,H
80,1600,2.5,frame_000073.png,Vertical (H-edge),7.75,0.1142,cam1_v80_iso1600_d25.csv,V
80,1600,2.5,frame_000074.png,Horiz (V-edge),3.15,0.215,cam1_v80_iso1600_d25.csv,H
80,1600,2.5,frame_000074.png,Vertical (H-edge),3.19,0.2386,cam1_v80_iso1600_d25.csv,V
80,1600,2.5,frame_000074.png,Horiz (V-edge),4.56,0.1999,cam1_v80_iso1600_d25.csv,H
80,1600,2.5,frame_000074.png,Vertical (H-edge),6.21,0.1265,cam1_v80_iso1600_d25.csv,V
80,1600,2.5,frame_000075.png,Horiz (V-edge),4.84,0.1083,cam1_v80_iso1600_d25.csv,H
80,1600,2.5,frame_000075.png,Vertical (H-edge),3.95,0.1451,cam1_v80_iso1600_d25.csv,V
80,1600,2.5,frame_000075.png,Horiz (V-edge),4.78,0.1124,cam1_v80_iso1600_d25.csv,H
80,1600,2.5,frame_000075.png,Vertical (H-edge),3.66,0.1986,cam1_v80_iso1600_d25.csv,V
80,1600,2.5,frame_000110.png,Horiz (V-edge),6.44,0.0862,cam1_v80_iso1600_d25.csv,H
80,1600,2.5,frame_000110.png,Vertical (H-edge),2.94,0.1884,cam1_v80_iso1600_d25.csv,V
80,1600,2.5,frame_000110.png,Horiz (V-edge),5.11,0.096,cam1_v80_iso1600_d25.csv,H
80,1600,2.5,frame_000110.png,Vertical (H-edge),5.28,0.1077,cam1_v80_iso1600_d25.csv,V
80,1600,2.5,frame_000110.png,Horiz (V-edge),6.47,0.0844,cam1_v80_iso1600_d25.csv,H
80,1600,2.5,frame_000110.png,Vertical (H-edge),2.92,0.1921,cam1_v80_iso1600_d25.csv,V
80,1600,2.5,frame_000110.png,Horiz (V-edge),5.1,0.096,cam1_v80_iso1600_d25.csv,H
80,1600,2.5,frame_000110.png,Vertical (H-edge),5.57,0.1017,cam1_v80_iso1600_d25.csv,V
80,1600,2.5,frame_000111.png,Horiz (V-edge),4.88,0.158,cam1_v80_iso1600_d25.csv,H
80,1600,2.5,frame_000111.png,Vertical (H-edge),4.35,0.1477,cam1_v80_iso1600_d25.csv,V
80,1600,2.5,frame_000111.png,Horiz (V-edge),2.75,0.21,cam1_v80_iso1600_d25.csv,H
80,1600,2.5,frame_000111.png,Vertical (H-edge),4.8,0.1496,cam1_v80_iso1600_d25.csv,V
80,1600,2.5,frame_000112.png,Vertical (H-edge),4.62,0.1649,cam1_v80_iso1600_d25.csv,V
80,1600,2.5,frame_000112.png,Horiz (V-edge),4.41,0.2139,cam1_v80_iso1600_d25.csv,H
80,1600,2.5,frame_000112.png,Vertical (H-edge),8.13,0.1029,cam1_v80_iso1600_d25.csv,V
80,1600,2.5,frame_000113.png,Horiz (V-edge),2.99,0.196,cam1_v80_iso1600_d25.csv,H
80,1600,2.5,frame_000113.png,Vertical (H-edge),2.52,0.2201,cam1_v80_iso1600_d25.csv,V
80,1600,2.5,frame_000113.png,Horiz (V-edge),3.37,0.1986,cam1_v80_iso1600_d25.csv,H
80,1600,2.5,frame_000113.png,Vertical (H-edge),5.05,0.1365,cam1_v80_iso1600_d25.csv,V
80,1600,2.5,frame_000114.png,Horiz (V-edge),5.11,0.0962,cam1_v80_iso1600_d25.csv,H
80,1600,2.5,frame_000114.png,Vertical (H-edge),4.49,0.1151,cam1_v80_iso1600_d25.csv,V
80,1600,2.5,frame_000114.png,Horiz (V-edge),5.56,0.0967,cam1_v80_iso1600_d25.csv,H
80,1600,2.5,frame_000114.png,Vertical (H-edge),3.74,0.1507,cam1_v80_iso1600_d25.csv,V
80,1600,3.5,frame_000071.png,Horiz (V-edge),7.42,0.0688,cam1_v80_iso1600_d35.csv,H
80,1600,3.5,frame_000071.png,Vertical (H-edge),3.67,0.1328,cam1_v80_iso1600_d35.csv,V
80,1600,3.5,frame_000071.png,Horiz (V-edge),6.38,0.0767,cam1_v80_iso1600_d35.csv,H
80,1600,3.5,frame_000071.png,Vertical (H-edge),5.55,0.1085,cam1_v80_iso1600_d35.csv,V
80,1600,3.5,frame_000072.png,Horiz (V-edge),4.91,0.1087,cam1_v80_iso1600_d35.csv,H
80,1600,3.5,frame_000072.png,Vertical (H-edge),2.67,0.1985,cam1_v80_iso1600_d35.csv,V
80,1600,3.5,frame_000072.png,Horiz (V-edge),4.49,0.1072,cam1_v80_iso1600_d35.csv,H
80,1600,3.5,frame_000072.png,Vertical (H-edge),3.98,0.1431,cam1_v80_iso1600_d35.csv,V
80,1600,3.5,frame_000073.png,Horiz (V-edge),3.58,0.164,cam1_v80_iso1600_d35.csv,H
80,1600,3.5,frame_000073.png,Vertical (H-edge),2.59,0.2373,cam1_v80_iso1600_d35.csv,V
80,1600,3.5,frame_000073.png,Horiz (V-edge),3.0,0.1694,cam1_v80_iso1600_d35.csv,H
80,1600,3.5,frame_000073.png,Vertical (H-edge),3.51,0.2035,cam1_v80_iso1600_d35.csv,V
80,1600,3.5,frame_000074.png,Horiz (V-edge),3.29,0.1679,cam1_v80_iso1600_d35.csv,H
80,1600,3.5,frame_000074.png,Vertical (H-edge),2.54,0.2292,cam1_v80_iso1600_d35.csv,V
80,1600,3.5,frame_000074.png,Horiz (V-edge),2.99,0.1744,cam1_v80_iso1600_d35.csv,H
80,1600,3.5,frame_000074.png,Vertical (H-edge),3.78,0.2333,cam1_v80_iso1600_d35.csv,V
80,1600,3.5,frame_000075.png,Horiz (V-edge),4.61,0.1095,cam1_v80_iso1600_d35.csv,H
80,1600,3.5,frame_000075.png,Vertical (H-edge),3.77,0.159,cam1_v80_iso1600_d35.csv,V
80,1600,3.5,frame_000075.png,Horiz (V-edge),4.92,0.1008,cam1_v80_iso1600_d35.csv,H
80,1600,3.5,frame_000075.png,Vertical (H-edge),3.76,0.1745,cam1_v80_iso1600_d35.csv,V
80,1600,3.5,frame_000076.png,Horiz (V-edge),5.3,0.0898,cam1_v80_iso1600_d35.csv,H
80,1600,3.5,frame_000076.png,Vertical (H-edge),5.16,0.1206,cam1_v80_iso1600_d35.csv,V
80,1600,3.5,frame_000076.png,Horiz (V-edge),5.67,0.0948,cam1_v80_iso1600_d35.csv,H
80,1600,3.5,frame_000076.png,Vertical (H-edge),3.94,0.143,cam1_v80_iso1600_d35.csv,V
80,1600,3.5,frame_000111.png,Horiz (V-edge),5.68,0.0921,cam1_v80_iso1600_d35.csv,H
80,1600,3.5,frame_000111.png,Vertical (H-edge),3.82,0.1346,cam1_v80_iso1600_d35.csv,V
80,1600,3.5,frame_000111.png,Vertical (H-edge),5.26,0.1112,cam1_v80_iso1600_d35.csv,V
80,1600,3.5,frame_000112.png,Vertical (H-edge),2.47,0.223,cam1_v80_iso1600_d35.csv,V
80,1600,3.5,frame_000112.png,Horiz (V-edge),3.17,0.1482,cam1_v80_iso1600_d35.csv,H
80,1600,3.5,frame_000112.png,Vertical (H-edge),3.79,0.1801,cam1_v80_iso1600_d35.csv,V
80,1600,3.5,frame_000113.png,Horiz (V-edge),2.87,0.1818,cam1_v80_iso1600_d35.csv,H
80,1600,3.5,frame_000113.png,Vertical (H-edge),2.57,0.2298,cam1_v80_iso1600_d35.csv,V
80,1600,3.5,frame_000113.png,Vertical (H-edge),3.92,0.2217,cam1_v80_iso1600_d35.csv,V
80,1600,3.5,frame_000114.png,Vertical (H-edge),2.81,0.199,cam1_v80_iso1600_d35.csv,V
80,1600,3.5,frame_000114.png,Horiz (V-edge),3.57,0.1464,cam1_v80_iso1600_d35.csv,H
80,1600,3.5,frame_000114.png,Vertical (H-edge),3.9,0.2217,cam1_v80_iso1600_d35.csv,V
80,1600,4.5,frame_000087.png,Horiz (V-edge),5.58,0.0955,cam1_v80_iso1600_d45.csv,H
80,1600,4.5,frame_000087.png,Horiz (V-edge),5.23,0.0944,cam1_v80_iso1600_d45.csv,H
80,1600,4.5,frame_000087.png,Vertical (H-edge),4.01,0.1311,cam1_v80_iso1600_d45.csv,V
80,1600,4.5,frame_000087.png,Vertical (H-edge),4.65,0.1307,cam1_v80_iso1600_d45.csv,V
80,1600,4.5,frame_000088.png,Horiz (V-edge),5.29,0.0983,cam1_v80_iso1600_d45.csv,H
80,1600,4.5,frame_000088.png,Horiz (V-edge),5.03,0.1017,cam1_v80_iso1600_d45.csv,H
80,1600,4.5,frame_000088.png,Vertical (H-edge),4.21,0.1316,cam1_v80_iso1600_d45.csv,V
80,1600,4.5,frame_000088.png,Vertical (H-edge),4.14,0.1322,cam1_v80_iso1600_d45.csv,V
80,1600,4.5,frame_000089.png,Horiz (V-edge),5.13,0.1015,cam1_v80_iso1600_d45.csv,H
80,1600,4.5,frame_000089.png,Horiz (V-edge),4.92,0.0949,cam1_v80_iso1600_d45.csv,H
80,1600,4.5,frame_000089.png,Vertical (H-edge),4.33,0.1245,cam1_v80_iso1600_d45.csv,V
80,1600,4.5,frame_000089.png,Vertical (H-edge),4.22,0.124,cam1_v80_iso1600_d45.csv,V
80,1600,4.5,frame_000090.png,Horiz (V-edge),5.48,0.0964,cam1_v80_iso1600_d45.csv,H
80,1600,4.5,frame_000090.png,Horiz (V-edge),5.49,0.0869,cam1_v80_iso1600_d45.csv,H
80,1600,4.5,frame_000090.png,Vertical (H-edge),4.69,0.1153,cam1_v80_iso1600_d45.csv,V
80,1600,4.5,frame_000090.png,Vertical (H-edge),4.58,0.1145,cam1_v80_iso1600_d45.csv,V
80,1600,4.5,frame_000091.png,Horiz (V-edge),5.82,0.0852,cam1_v80_iso1600_d45.csv,H
80,1600,4.5,frame_000091.png,Horiz (V-edge),6.04,0.0851,cam1_v80_iso1600_d45.csv,H
80,1600,4.5,frame_000091.png,Vertical (H-edge),5.47,0.0995,cam1_v80_iso1600_d45.csv,V
80,1600,4.5,frame_000091.png,Vertical (H-edge),4.83,0.1109,cam1_v80_iso1600_d45.csv,V
80,1600,4.5,frame_000126.png,Horiz (V-edge),5.28,0.1,cam1_v80_iso1600_d45.csv,H
80,1600,4.5,frame_000126.png,Vertical (H-edge),4.18,0.1408,cam1_v80_iso1600_d45.csv,V
80,1600,4.5,frame_000126.png,Vertical (H-edge),4.61,0.1227,cam1_v80_iso1600_d45.csv,V
80,1600,4.5,frame_000127.png,Horiz (V-edge),4.7,0.1056,cam1_v80_iso1600_d45.csv,H
80,1600,4.5,frame_000127.png,Vertical (H-edge),4.31,0.1329,cam1_v80_iso1600_d45.csv,V
80,1600,4.5,frame_000127.png,Vertical (H-edge),4.31,0.1312,cam1_v80_iso1600_d45.csv,V
