sub_dir,fnm,laplacian_variance,tenengrad,brenner_gradient,fft_blur_score,cpbd,noise_mad,noise_gaussian_diff,snr,rms_contrast,michelson_contrast,colorfulness,saturation,brightness,dynamic_range,entropy,histogram_uniformity,brisque,niqe_simple,piqe_simple,hsmb,weighted_score,quality_grade,dl_dbcnn,dl_arniqa,fr_ssim,fr_psnr,fr_mse,fr_mae,fr_uqi,fr_weighted_score,fr_grade,fr_ms_ssim,illum_lx,iso,shutter_us,speed_kmh
40000lx_0640_500us_10,08.png,44.639118993899,5647960898,243799823,1617.139897565542,0.01458485921223958,2.965159377316531,1.029360029432509,10.58985689755644,54.44799271362012,0.9172932330827067,42.62613667742846,0.1046444346442461,184.2785212198893,244,7.319188051043684,0.6045201619466146,63.49236629508403,37.25598060361394,46.77639935590019,0.8181,0.3199,D,0.3216,0.4584,0.7970234327966841,20.53120644591924,575.386563901548,10.45185739022714,0.05717891401760936,0.4768225467445107,C,0.8448,40000,640,500,10
40000lx_0640_500us_10,09.png,46.4278420139518,5852663242,252214271,1617.784381570576,0.01426951090494792,2.965159377316531,1.033980475531684,10.65366467809908,54.40608899735197,0.9101123595505618,42.82769562633325,0.103506685809632,185.4943737453885,243,7.296795882979177,0.5998861524793837,63.42474215116018,37.71760686475707,45.66897698037763,0.8256,0.3207,D,0.3249,0.4669,0.8244066573899174,21.48183870605011,462.2708306489167,7.324398323341653,0.1995280341832192,0.5300175424441225,C,0.8735,40000,640,500,10
40000lx_0640_500us_10,10.png,46.08909107726296,5787541952,249557391,1617.975302214752,0.01464250352647569,2.965159377316531,1.032884809705946,10.64587566563857,54.4070077007292,0.9029850746268657,42.81813548149775,0.1039271103270952,185.3312369452582,242,7.306724715144543,0.6005350748697917,63.43921275532999,37.65624523859125,44.66460018558168,0.8254,0.3207,D,0.3181,0.4665,0.855007101485359,23.76413833246933,273.3169260378237,6.141506195068359,0.1514230312889808,0.5462075667436741,C,0.9205,40000,640,500,10
40000lx_0640_500us_30,01.png,34.83600841089796,3176838826,178895577,1464.426126038318,0.009693145751953125,2.965159377316531,0.8877559238009982,10.93619993025202,52.46545635539791,0.9245283018867925,41.16217156209087,0.09954341979847495,184.7921214633518,245,7.297829635867346,0.5959201388888888,64.29407452043772,37.551114501991,55.38966912621196,0.6685,0.3121,D,0.2768,0.3761,0.7921009740453089,18.63341540025057,890.7151123329445,13.67700492011176,0.0810108222884767,0.4675270029919967,C,0.778,40000,640,500,30
40000lx_0640_500us_30,02.png,37.27615296416381,3319465436,186519688,1471.847994148982,0.009765201144748263,2.965159377316531,0.8907186720106337,10.98531808469812,52.6459830689042,0.9101123595505618,41.74338991092464,0.09891002546987762,186.4795205858019,243,7.265002498521381,0.5870624118381076,64.12383477514182,38.19644752173555,54.81309891804364,0.6702,0.3136,D,0.2888,0.3795,0.7696042979402131,18.89388778679218,838.8640487105758,11.79051660608362,0.06316171709279365,0.455889362956829,C,0.762,40000,640,500,30
40000lx_0640_500us_30,03.png,34.41815178818069,3132285746,176463390,1471.567657115284,0.009699927435980903,2.965159377316531,0.8877550760904948,10.87190430136679,52.59938799802961,0.9172932330827067,41.07627227652635,0.1001424353107128,183.8975342644586,244,7.30725890147731,0.6007707383897569,64.27478616336306,37.21116093888111,56.17019291674545,0.6583,0.312,D,0.2769,0.3702,0.7679941032062093,18.58965418760792,899.7356776484737,15.22203318277995,0.06480850901973999,0.4535273478506741,C,0.7541,40000,640,500,30
40000lx_0640_500us_30,04.png,36.85836281479957,3291261862,184817037,1468.925897056261,0.009759691026475694,2.965159377316531,0.8874096340603299,10.99346680910819,52.62254015274765,0.895910780669145,41.65513333947085,0.09873302684110753,186.5714335971408,241,7.26722836803999,0.5881758795844184,64.1451390815564,38.23349587156568,55.79467673776475,0.6668,0.3134,D,0.2744,0.3696,0.8061355129549282,19.10886142674834,798.3516334251121,10.95535419605396,0.1283678124228503,0.4883081882749223,C,0.7946,40000,640,500,30
40000lx_0640_500us_30,05.png,34.52452011460462,3134717958,176736861,1464.820838422555,0.009640163845486112,2.965159377316531,0.8890876770019531,10.85306146058588,52.67421517128962,0.9318181818181818,41.05908572114419,0.1001597518754681,183.7600695292155,246,7.309878687989717,0.6027747260199653,64.24968479688678,37.15901599781243,55.19858279239471,0.6603,0.3121,D,0.2768,0.3736,0.7893619253252094,19.83424076150227,675.5481122334799,13.606548026756,0.05863182462724281,0.4692424116174104,C,0.8163,40000,640,500,30
40000lx_0640_500us_30,06.png,36.09636209042219,3217756164,181105100,1474.31874553267,0.009711795383029513,2.965159377316531,0.8880276150173612,10.92737656516954,52.70053625124569,0.9172932330827067,41.44488261196374,0.09981549996436291,185.4316499498156,244,7.305543879351109,0.5969611273871528,64.16107625013991,37.79532561663921,54.44289223881086,0.6665,0.313,D,0.2813,0.3573,0.7699521224351947,19.08554988625109,802.6484516285084,12.32688875551577,0.06756837603421875,0.4584717921863902,C,0.7694,40000,640,500,30
40000lx_0640_500us_30,07.png,36.73552143609817,3288545912,184808832,1467.44202447464,0.0097198486328125,2.965159377316531,0.8881615532769097,10.98823016302794,52.62536822158391,0.895910780669145,41.59449100677167,0.09875545460154549,186.4690060085721,241,7.276013105379053,0.5927950541178386,64.15193656827374,38.1938966466249,55.77647046243562,0.6691,0.3133,D,0.2772,0.3755,0.7650299576889655,18.38594426540101,942.9440714518229,12.33052289044416,0.04451881318253844,0.4458432962290279,C,0.7507,40000,640,500,30
