speed_kmh,shutter_us,illum_lx,iso,frame,edge_dir,axis,bew_px,mtf50_cy_px,source_file
0,500,15000,640,04.png,Vertical (H-edge),V,2.96,0.1787,lab_v00_s500_lx15000.csv
0,500,15000,640,03.png,Horiz (V-edge),H,3.8,0.1423,lab_v00_s500_lx15000.csv
0,500,15000,640,03.png,Horiz (V-edge),H,3.03,0.1735,lab_v00_s500_lx15000.csv
0,500,15000,640,03.png,Vertical (H-edge),V,3.11,0.1696,lab_v00_s500_lx15000.csv
0,500,15000,640,03.png,Vertical (H-edge),V,2.9,0.1779,lab_v00_s500_lx15000.csv
0,500,15000,640,02.png,Horiz (V-edge),H,3.8,0.1419,lab_v00_s500_lx15000.csv
0,500,15000,640,02.png,Horiz (V-edge),H,2.99,0.1723,lab_v00_s500_lx15000.csv
0,500,15000,640,02.png,Vertical (H-edge),V,3.08,0.1745,lab_v00_s500_lx15000.csv
0,500,15000,640,02.png,Vertical (H-edge),V,2.98,0.179,lab_v00_s500_lx15000.csv
0,500,15000,640,01.png,Horiz (V-edge),H,3.76,0.1411,lab_v00_s500_lx15000.csv
0,500,15000,640,01.png,Horiz (V-edge),H,3.05,0.1707,lab_v00_s500_lx15000.csv
0,500,15000,640,01.png,Vertical (H-edge),V,3.08,0.1706,lab_v00_s500_lx15000.csv
0,500,15000,640,01.png,Vertical (H-edge),V,2.93,0.1818,lab_v00_s500_lx15000.csv
0,500,40000,640,10.png,Horiz (V-edge),H,3.78,0.14,lab_v00_s500_lx40000.csv
0,500,40000,640,10.png,Horiz (V-edge),H,2.71,0.2005,lab_v00_s500_lx40000.csv
0,500,40000,640,10.png,Vertical (H-edge),V,3.43,0.1643,lab_v00_s500_lx40000.csv
0,500,40000,640,10.png,Vertical (H-edge),V,2.94,0.1863,lab_v00_s500_lx40000.csv
0,500,40000,640,09.png,Horiz (V-edge),H,3.77,0.1401,lab_v00_s500_lx40000.csv
0,500,40000,640,09.png,Horiz (V-edge),H,2.67,0.1982,lab_v00_s500_lx40000.csv
0,500,40000,640,09.png,Vertical (H-edge),V,3.4,0.1661,lab_v00_s500_lx40000.csv
0,500,40000,640,09.png,Vertical (H-edge),V,2.93,0.186,lab_v00_s500_lx40000.csv
0,500,40000,640,08.png,Horiz (V-edge),H,3.78,0.1398,lab_v00_s500_lx40000.csv
0,500,40000,640,08.png,Horiz (V-edge),H,2.7,0.1993,lab_v00_s500_lx40000.csv
0,500,40000,640,08.png,Vertical (H-edge),V,3.41,0.167,lab_v00_s500_lx40000.csv
0,500,40000,640,08.png,Vertical (H-edge),V,2.89,0.188,lab_v00_s500_lx40000.csv
0,500,40000,640,07.png,Horiz (V-edge),H,3.8,0.1412,lab_v00_s500_lx40000.csv
0,500,40000,640,07.png,Horiz (V-edge),H,2.69,0.2006,lab_v00_s500_lx40000.csv
0,500,40000,640,07.png,Vertical (H-edge),V,3.35,0.1665,lab_v00_s500_lx40000.csv
0,500,40000,640,07.png,Vertical (H-edge),V,2.91,0.1891,lab_v00_s500_lx40000.csv
0,500,40000,640,06.png,Horiz (V-edge),H,3.75,0.1399,lab_v00_s500_lx40000.csv
0,500,40000,640,06.png,Horiz (V-edge),H,2.72,0.1999,lab_v00_s500_lx40000.csv
0,500,40000,640,06.png,Vertical (H-edge),V,3.4,0.1646,lab_v00_s500_lx40000.csv
0,500,40000,640,06.png,Vertical (H-edge),V,2.91,0.1856,lab_v00_s500_lx40000.csv
0,500,40000,640,05.png,Horiz (V-edge),H,3.79,0.1406,lab_v00_s500_lx40000.csv
0,500,40000,640,05.png,Horiz (V-edge),H,2.69,0.2008,lab_v00_s500_lx40000.csv
0,500,40000,640,05.png,Vertical (H-edge),V,3.4,0.1634,lab_v00_s500_lx40000.csv
0,500,40000,640,05.png,Vertical (H-edge),V,2.91,0.1878,lab_v00_s500_lx40000.csv
0,500,40000,640,04.png,Horiz (V-edge),H,3.78,0.1404,lab_v00_s500_lx40000.csv
0,500,40000,640,04.png,Horiz (V-edge),H,2.71,0.199,lab_v00_s500_lx40000.csv
0,500,40000,640,04.png,Vertical (H-edge),V,3.37,0.1641,lab_v00_s500_lx40000.csv
0,500,40000,640,04.png,Vertical (H-edge),V,2.93,0.187,lab_v00_s500_lx40000.csv
0,500,40000,640,03.png,Horiz (V-edge),H,3.74,0.1421,lab_v00_s500_lx40000.csv
0,500,40000,640,03.png,Horiz (V-edge),H,2.72,0.2004,lab_v00_s500_lx40000.csv
0,500,40000,640,03.png,Vertical (H-edge),V,3.34,0.1672,lab_v00_s500_lx40000.csv
0,500,40000,640,03.png,Vertical (H-edge),V,2.89,0.1933,lab_v00_s500_lx40000.csv
0,500,40000,640,02.png,Horiz (V-edge),H,3.74,0.1426,lab_v00_s500_lx40000.csv
0,500,40000,640,02.png,Horiz (V-edge),H,2.73,0.199,lab_v00_s500_lx40000.csv
0,500,40000,640,02.png,Vertical (H-edge),V,3.38,0.1667,lab_v00_s500_lx40000.csv
0,500,40000,640,02.png,Vertical (H-edge),V,2.9,0.1871,lab_v00_s500_lx40000.csv
0,500,40000,640,01.png,Horiz (V-edge),H,3.75,0.1404,lab_v00_s500_lx40000.csv
0,500,40000,640,01.png,Horiz (V-edge),H,2.72,0.1979,lab_v00_s500_lx40000.csv
0,500,40000,640,01.png,Vertical (H-edge),V,3.38,0.1667,lab_v00_s500_lx40000.csv
0,500,40000,640,01.png,Vertical (H-edge),V,2.93,0.19,lab_v00_s500_lx40000.csv
10,50,15000,1600,10.png,Horiz (V-edge),H,4.44,0.1186,lab_v10_s050_lx15000.csv
10,50,15000,1600,10.png,Horiz (V-edge),H,4.49,0.1183,lab_v10_s050_lx15000.csv
10,50,15000,1600,10.png,Vertical (H-edge),V,3.29,0.1497,lab_v10_s050_lx15000.csv
10,50,15000,1600,10.png,Vertical (H-edge),V,3.17,0.162,lab_v10_s050_lx15000.csv
10,50,15000,1600,09.png,Horiz (V-edge),H,4.24,0.1315,lab_v10_s050_lx15000.csv
10,50,15000,1600,09.png,Horiz (V-edge),H,3.58,0.1458,lab_v10_s050_lx15000.csv
10,50,15000,1600,09.png,Vertical (H-edge),V,3.22,0.1672,lab_v10_s050_lx15000.csv
10,50,15000,1600,09.png,Vertical (H-edge),V,3.03,0.17,lab_v10_s050_lx15000.csv
10,50,15000,1600,08.png,Horiz (V-edge),H,4.13,0.1331,lab_v10_s050_lx15000.csv
10,50,15000,1600,08.png,Horiz (V-edge),H,3.84,0.1445,lab_v10_s050_lx15000.csv
10,50,15000,1600,08.png,Vertical (H-edge),V,3.27,0.1562,lab_v10_s050_lx15000.csv
10,50,15000,1600,08.png,Vertical (H-edge),V,3.06,0.1718,lab_v10_s050_lx15000.csv
10,50,15000,1600,07.png,Horiz (V-edge),H,3.61,0.1458,lab_v10_s050_lx15000.csv
10,50,15000,1600,07.png,Horiz (V-edge),H,3.33,0.1653,lab_v10_s050_lx15000.csv
10,50,15000,1600,07.png,Vertical (H-edge),V,3.02,0.1742,lab_v10_s050_lx15000.csv
10,50,15000,1600,07.png,Vertical (H-edge),V,3.02,0.1781,lab_v10_s050_lx15000.csv
10,50,15000,1600,06.png,Horiz (V-edge),H,2.95,0.1731,lab_v10_s050_lx15000.csv
10,50,15000,1600,06.png,Horiz (V-edge),H,2.66,0.1891,lab_v10_s050_lx15000.csv
10,50,15000,1600,06.png,Vertical (H-edge),V,2.74,0.1862,lab_v10_s050_lx15000.csv
10,50,15000,1600,06.png,Vertical (H-edge),V,3.09,0.1895,lab_v10_s050_lx15000.csv
10,50,15000,1600,05.png,Horiz (V-edge),H,4.73,0.1182,lab_v10_s050_lx15000.csv
10,50,15000,1600,05.png,Horiz (V-edge),H,4.58,0.1211,lab_v10_s050_lx15000.csv
10,50,15000,1600,05.png,Vertical (H-edge),V,3.44,0.1513,lab_v10_s050_lx15000.csv
10,50,15000,1600,05.png,Vertical (H-edge),V,3.37,0.1553,lab_v10_s050_lx15000.csv
10,50,15000,1600,04.png,Horiz (V-edge),H,3.65,0.1476,lab_v10_s050_lx15000.csv
10,50,15000,1600,04.png,Horiz (V-edge),H,3.13,0.1646,lab_v10_s050_lx15000.csv
10,50,15000,1600,04.png,Vertical (H-edge),V,3.0,0.1636,lab_v10_s050_lx15000.csv
10,50,15000,1600,04.png,Vertical (H-edge),V,3.08,0.179,lab_v10_s050_lx15000.csv
10,50,15000,1600,03.png,Horiz (V-edge),H,2.93,0.1739,lab_v10_s050_lx15000.csv
10,50,15000,1600,03.png,Horiz (V-edge),H,2.66,0.1979,lab_v10_s050_lx15000.csv
10,50,15000,1600,03.png,Vertical (H-edge),V,2.77,0.1887,lab_v10_s050_lx15000.csv
10,50,15000,1600,03.png,Vertical (H-edge),V,2.94,0.1976,lab_v10_s050_lx15000.csv
10,50,15000,1600,02.png,Horiz (V-edge),H,4.38,0.1238,lab_v10_s050_lx15000.csv
10,50,15000,1600,02.png,Horiz (V-edge),H,4.12,0.1255,lab_v10_s050_lx15000.csv
10,50,15000,1600,02.png,Vertical (H-edge),V,3.4,0.1527,lab_v10_s050_lx15000.csv
10,50,15000,1600,02.png,Vertical (H-edge),V,3.18,0.1561,lab_v10_s050_lx15000.csv
10,50,15000,1600,01.png,Horiz (V-edge),H,3.33,0.1605,lab_v10_s050_lx15000.csv
10,50,15000,1600,01.png,Horiz (V-edge),H,2.86,0.1846,lab_v10_s050_lx15000.csv
10,50,15000,1600,01.png,Vertical (H-edge),V,2.84,0.1845,lab_v10_s050_lx15000.csv
10,50,15000,1600,01.png,Vertical (H-edge),V,2.91,0.189,lab_v10_s050_lx15000.csv
10,50,40000,1600,10.png,Horiz (V-edge),H,3.36,0.1621,lab_v10_s050_lx40000.csv
10,50,40000,1600,10.png,Horiz (V-edge),H,3.23,0.1576,lab_v10_s050_lx40000.csv
10,50,40000,1600,10.png,Vertical (H-edge),V,3.34,0.1682,lab_v10_s050_lx40000.csv
10,50,40000,1600,10.png,Vertical (H-edge),V,3.5,0.146,lab_v10_s050_lx40000.csv
10,50,40000,1600,09.png,Horiz (V-edge),H,3.21,0.1584,lab_v10_s050_lx40000.csv
10,50,40000,1600,09.png,Horiz (V-edge),H,3.19,0.1534,lab_v10_s050_lx40000.csv
10,50,40000,1600,09.png,Vertical (H-edge),V,3.33,0.1624,lab_v10_s050_lx40000.csv
10,50,40000,1600,09.png,Vertical (H-edge),V,3.53,0.148,lab_v10_s050_lx40000.csv
10,50,40000,1600,08.png,Horiz (V-edge),H,3.65,0.1492,lab_v10_s050_lx40000.csv
10,50,40000,1600,08.png,Horiz (V-edge),H,3.55,0.1499,lab_v10_s050_lx40000.csv
10,50,40000,1600,08.png,Vertical (H-edge),V,3.3,0.1688,lab_v10_s050_lx40000.csv
10,50,40000,1600,08.png,Vertical (H-edge),V,3.47,0.149,lab_v10_s050_lx40000.csv
10,50,40000,1600,07.png,Horiz (V-edge),H,3.37,0.1564,lab_v10_s050_lx40000.csv
10,50,40000,1600,07.png,Horiz (V-edge),H,3.33,0.1552,lab_v10_s050_lx40000.csv
10,50,40000,1600,07.png,Vertical (H-edge),V,3.29,0.1625,lab_v10_s050_lx40000.csv
10,50,40000,1600,07.png,Vertical (H-edge),V,3.67,0.1493,lab_v10_s050_lx40000.csv
10,50,40000,1600,06.png,Horiz (V-edge),H,3.57,0.1497,lab_v10_s050_lx40000.csv
10,50,40000,1600,06.png,Horiz (V-edge),H,3.37,0.1492,lab_v10_s050_lx40000.csv
10,50,40000,1600,06.png,Vertical (H-edge),V,3.3,0.1634,lab_v10_s050_lx40000.csv
10,50,40000,1600,06.png,Vertical (H-edge),V,3.54,0.1547,lab_v10_s050_lx40000.csv
10,50,40000,1600,05.png,Horiz (V-edge),H,3.76,0.1466,lab_v10_s050_lx40000.csv
10,50,40000,1600,05.png,Horiz (V-edge),H,3.35,0.1521,lab_v10_s050_lx40000.csv
10,50,40000,1600,05.png,Vertical (H-edge),V,3.4,0.1551,lab_v10_s050_lx40000.csv
10,50,40000,1600,05.png,Vertical (H-edge),V,3.44,0.1549,lab_v10_s050_lx40000.csv
10,50,40000,1600,04.png,Horiz (V-edge),H,3.95,0.1359,lab_v10_s050_lx40000.csv
10,50,40000,1600,04.png,Horiz (V-edge),H,3.61,0.1502,lab_v10_s050_lx40000.csv
10,50,40000,1600,04.png,Vertical (H-edge),V,3.28,0.1569,lab_v10_s050_lx40000.csv
10,50,40000,1600,04.png,Vertical (H-edge),V,3.45,0.1552,lab_v10_s050_lx40000.csv
10,50,40000,1600,03.png,Horiz (V-edge),H,4.08,0.1324,lab_v10_s050_lx40000.csv
10,50,40000,1600,03.png,Horiz (V-edge),H,3.95,0.1445,lab_v10_s050_lx40000.csv
10,50,40000,1600,03.png,Vertical (H-edge),V,3.37,0.1558,lab_v10_s050_lx40000.csv
10,50,40000,1600,03.png,Vertical (H-edge),V,3.38,0.1507,lab_v10_s050_lx40000.csv
10,50,40000,1600,02.png,Horiz (V-edge),H,4.21,0.1273,lab_v10_s050_lx40000.csv
10,50,40000,1600,02.png,Horiz (V-edge),H,4.13,0.1392,lab_v10_s050_lx40000.csv
10,50,40000,1600,02.png,Vertical (H-edge),V,3.44,0.1505,lab_v10_s050_lx40000.csv
10,50,40000,1600,02.png,Vertical (H-edge),V,3.58,0.1497,lab_v10_s050_lx40000.csv
10,50,40000,1600,01.png,Horiz (V-edge),H,4.19,0.1252,lab_v10_s050_lx40000.csv
10,50,40000,1600,01.png,Horiz (V-edge),H,3.78,0.1371,lab_v10_s050_lx40000.csv
10,50,40000,1600,01.png,Vertical (H-edge),V,3.41,0.1484,lab_v10_s050_lx40000.csv
10,50,40000,1600,01.png,Vertical (H-edge),V,3.42,0.1523,lab_v10_s050_lx40000.csv
10,100,15000,1600,10.png,Horiz (V-edge),H,4.91,0.1094,lab_v10_s100_lx15000.csv
10,100,15000,1600,10.png,Horiz (V-edge),H,4.5,0.12,lab_v10_s100_lx15000.csv
10,100,15000,1600,10.png,Vertical (H-edge),V,3.58,0.1462,lab_v10_s100_lx15000.csv
10,100,15000,1600,10.png,Vertical (H-edge),V,3.3,0.1558,lab_v10_s100_lx15000.csv
10,100,15000,1600,09.png,Horiz (V-edge),H,4.46,0.1198,lab_v10_s100_lx15000.csv
10,100,15000,1600,09.png,Horiz (V-edge),H,3.94,0.1339,lab_v10_s100_lx15000.csv
10,100,15000,1600,09.png,Vertical (H-edge),V,3.25,0.1525,lab_v10_s100_lx15000.csv
10,100,15000,1600,09.png,Vertical (H-edge),V,3.12,0.1671,lab_v10_s100_lx15000.csv
10,100,15000,1600,08.png,Horiz (V-edge),H,4.35,0.1266,lab_v10_s100_lx15000.csv
10,100,15000,1600,08.png,Horiz (V-edge),H,3.97,0.1357,lab_v10_s100_lx15000.csv
10,100,15000,1600,08.png,Vertical (H-edge),V,3.27,0.157,lab_v10_s100_lx15000.csv
10,100,15000,1600,08.png,Vertical (H-edge),V,3.07,0.1757,lab_v10_s100_lx15000.csv
10,100,15000,1600,07.png,Horiz (V-edge),H,3.61,0.1454,lab_v10_s100_lx15000.csv
10,100,15000,1600,07.png,Horiz (V-edge),H,3.15,0.1635,lab_v10_s100_lx15000.csv
10,100,15000,1600,07.png,Vertical (H-edge),V,2.99,0.1757,lab_v10_s100_lx15000.csv
10,100,15000,1600,07.png,Vertical (H-edge),V,2.92,0.1805,lab_v10_s100_lx15000.csv
10,100,15000,1600,06.png,Horiz (V-edge),H,3.07,0.1688,lab_v10_s100_lx15000.csv
10,100,15000,1600,06.png,Horiz (V-edge),H,2.93,0.1742,lab_v10_s100_lx15000.csv
10,100,15000,1600,06.png,Vertical (H-edge),V,2.78,0.1853,lab_v10_s100_lx15000.csv
10,100,15000,1600,06.png,Vertical (H-edge),V,2.8,0.2064,lab_v10_s100_lx15000.csv
10,100,15000,1600,05.png,Horiz (V-edge),H,4.87,0.113,lab_v10_s100_lx15000.csv
10,100,15000,1600,05.png,Horiz (V-edge),H,4.45,0.1186,lab_v10_s100_lx15000.csv
10,100,15000,1600,05.png,Vertical (H-edge),V,3.49,0.1499,lab_v10_s100_lx15000.csv
10,100,15000,1600,05.png,Vertical (H-edge),V,3.27,0.1631,lab_v10_s100_lx15000.csv
10,100,15000,1600,04.png,Horiz (V-edge),H,3.02,0.1769,lab_v10_s100_lx15000.csv
10,100,15000,1600,04.png,Horiz (V-edge),H,2.9,0.1755,lab_v10_s100_lx15000.csv
10,100,15000,1600,04.png,Vertical (H-edge),V,2.8,0.1835,lab_v10_s100_lx15000.csv
10,100,15000,1600,04.png,Vertical (H-edge),V,2.8,0.1982,lab_v10_s100_lx15000.csv
10,100,15000,1600,03.png,Horiz (V-edge),H,4.72,0.1117,lab_v10_s100_lx15000.csv
10,100,15000,1600,03.png,Horiz (V-edge),H,4.35,0.1197,lab_v10_s100_lx15000.csv
10,100,15000,1600,03.png,Vertical (H-edge),V,3.4,0.1499,lab_v10_s100_lx15000.csv
10,100,15000,1600,03.png,Vertical (H-edge),V,3.26,0.1626,lab_v10_s100_lx15000.csv
10,100,15000,1600,02.png,Horiz (V-edge),H,4.44,0.1246,lab_v10_s100_lx15000.csv
10,100,15000,1600,02.png,Horiz (V-edge),H,3.8,0.1403,lab_v10_s100_lx15000.csv
10,100,15000,1600,02.png,Vertical (H-edge),V,3.24,0.1585,lab_v10_s100_lx15000.csv
10,100,15000,1600,02.png,Vertical (H-edge),V,3.24,0.1689,lab_v10_s100_lx15000.csv
10,100,15000,1600,01.png,Horiz (V-edge),H,3.06,0.1702,lab_v10_s100_lx15000.csv
10,100,15000,1600,01.png,Horiz (V-edge),H,2.85,0.1789,lab_v10_s100_lx15000.csv
10,100,15000,1600,01.png,Vertical (H-edge),V,2.77,0.189,lab_v10_s100_lx15000.csv
10,100,15000,1600,01.png,Vertical (H-edge),V,2.84,0.1974,lab_v10_s100_lx15000.csv
10,100,40000,1600,10.png,Horiz (V-edge),H,3.89,0.1371,lab_v10_s100_lx40000.csv
10,100,40000,1600,10.png,Horiz (V-edge),H,3.38,0.1477,lab_v10_s100_lx40000.csv
10,100,40000,1600,10.png,Vertical (H-edge),V,3.4,0.1577,lab_v10_s100_lx40000.csv
10,100,40000,1600,10.png,Vertical (H-edge),V,3.46,0.1562,lab_v10_s100_lx40000.csv
10,100,40000,1600,09.png,Horiz (V-edge),H,3.63,0.1501,lab_v10_s100_lx40000.csv
10,100,40000,1600,09.png,Horiz (V-edge),H,3.4,0.1495,lab_v10_s100_lx40000.csv
10,100,40000,1600,09.png,Vertical (H-edge),V,3.3,0.1702,lab_v10_s100_lx40000.csv
10,100,40000,1600,09.png,Vertical (H-edge),V,3.49,0.1548,lab_v10_s100_lx40000.csv
10,100,40000,1600,08.png,Horiz (V-edge),H,3.46,0.1569,lab_v10_s100_lx40000.csv
10,100,40000,1600,08.png,Horiz (V-edge),H,3.35,0.151,lab_v10_s100_lx40000.csv
10,100,40000,1600,08.png,Vertical (H-edge),V,3.25,0.1706,lab_v10_s100_lx40000.csv
10,100,40000,1600,08.png,Vertical (H-edge),V,3.52,0.1529,lab_v10_s100_lx40000.csv
10,100,40000,1600,07.png,Horiz (V-edge),H,4.22,0.1275,lab_v10_s100_lx40000.csv
10,100,40000,1600,07.png,Horiz (V-edge),H,3.64,0.1457,lab_v10_s100_lx40000.csv
10,100,40000,1600,07.png,Vertical (H-edge),V,3.53,0.1527,lab_v10_s100_lx40000.csv
10,100,40000,1600,07.png,Vertical (H-edge),V,3.47,0.1532,lab_v10_s100_lx40000.csv
10,100,40000,1600,06.png,Horiz (V-edge),H,4.0,0.1364,lab_v10_s100_lx40000.csv
10,100,40000,1600,06.png,Horiz (V-edge),H,3.38,0.1505,lab_v10_s100_lx40000.csv
10,100,40000,1600,06.png,Vertical (H-edge),V,3.41,0.1664,lab_v10_s100_lx40000.csv
10,100,40000,1600,06.png,Vertical (H-edge),V,3.45,0.1538,lab_v10_s100_lx40000.csv
10,100,40000,1600,05.png,Horiz (V-edge),H,3.51,0.1512,lab_v10_s100_lx40000.csv
10,100,40000,1600,05.png,Horiz (V-edge),H,3.3,0.1517,lab_v10_s100_lx40000.csv
10,100,40000,1600,05.png,Vertical (H-edge),V,3.34,0.1652,lab_v10_s100_lx40000.csv
10,100,40000,1600,05.png,Vertical (H-edge),V,3.51,0.1524,lab_v10_s100_lx40000.csv
10,100,40000,1600,04.png,Horiz (V-edge),H,4.07,0.1335,lab_v10_s100_lx40000.csv
10,100,40000,1600,04.png,Horiz (V-edge),H,3.53,0.1495,lab_v10_s100_lx40000.csv
10,100,40000,1600,04.png,Vertical (H-edge),V,3.42,0.1582,lab_v10_s100_lx40000.csv
10,100,40000,1600,04.png,Vertical (H-edge),V,3.44,0.1521,lab_v10_s100_lx40000.csv
10,100,40000,1600,03.png,Horiz (V-edge),H,3.89,0.1428,lab_v10_s100_lx40000.csv
10,100,40000,1600,03.png,Horiz (V-edge),H,3.33,0.1525,lab_v10_s100_lx40000.csv
10,100,40000,1600,03.png,Vertical (H-edge),V,3.42,0.1584,lab_v10_s100_lx40000.csv
10,100,40000,1600,03.png,Vertical (H-edge),V,3.4,0.1521,lab_v10_s100_lx40000.csv
10,100,40000,1600,02.png,Horiz (V-edge),H,3.28,0.1589,lab_v10_s100_lx40000.csv
10,100,40000,1600,02.png,Horiz (V-edge),H,3.39,0.1498,lab_v10_s100_lx40000.csv
10,100,40000,1600,02.png,Vertical (H-edge),V,3.37,0.1684,lab_v10_s100_lx40000.csv
10,100,40000,1600,02.png,Vertical (H-edge),V,3.56,0.1511,lab_v10_s100_lx40000.csv
10,100,40000,1600,01.png,Horiz (V-edge),H,4.17,0.1302,lab_v10_s100_lx40000.csv
10,100,40000,1600,01.png,Horiz (V-edge),H,3.66,0.1456,lab_v10_s100_lx40000.csv
10,100,40000,1600,01.png,Vertical (H-edge),V,3.51,0.1555,lab_v10_s100_lx40000.csv
10,100,40000,1600,01.png,Vertical (H-edge),V,3.49,0.1589,lab_v10_s100_lx40000.csv
10,250,15000,1250,10.png,Horiz (V-edge),H,4.91,0.103,lab_v10_s250_lx15000.csv
10,250,15000,1250,10.png,Horiz (V-edge),H,4.34,0.1142,lab_v10_s250_lx15000.csv
10,250,15000,1250,10.png,Vertical (H-edge),V,3.21,0.159,lab_v10_s250_lx15000.csv
10,250,15000,1250,10.png,Vertical (H-edge),V,3.04,0.1698,lab_v10_s250_lx15000.csv
10,250,15000,1250,09.png,Horiz (V-edge),H,5.42,0.0919,lab_v10_s250_lx15000.csv
10,250,15000,1250,09.png,Horiz (V-edge),H,4.83,0.1054,lab_v10_s250_lx15000.csv
10,250,15000,1250,09.png,Vertical (H-edge),V,3.49,0.1484,lab_v10_s250_lx15000.csv
10,250,15000,1250,09.png,Vertical (H-edge),V,3.26,0.1565,lab_v10_s250_lx15000.csv
10,250,15000,1250,08.png,Horiz (V-edge),H,4.38,0.1159,lab_v10_s250_lx15000.csv
10,250,15000,1250,08.png,Horiz (V-edge),H,3.99,0.1201,lab_v10_s250_lx15000.csv
10,250,15000,1250,08.png,Vertical (H-edge),V,3.03,0.1759,lab_v10_s250_lx15000.csv
10,250,15000,1250,08.png,Vertical (H-edge),V,2.98,0.1783,lab_v10_s250_lx15000.csv
10,250,15000,1250,07.png,Horiz (V-edge),H,5.48,0.0909,lab_v10_s250_lx15000.csv
10,250,15000,1250,07.png,Horiz (V-edge),H,5.02,0.1011,lab_v10_s250_lx15000.csv
10,250,15000,1250,07.png,Vertical (H-edge),V,3.55,0.1426,lab_v10_s250_lx15000.csv
10,250,15000,1250,07.png,Vertical (H-edge),V,3.34,0.1578,lab_v10_s250_lx15000.csv
10,250,15000,1250,06.png,Horiz (V-edge),H,5.12,0.0967,lab_v10_s250_lx15000.csv
10,250,15000,1250,06.png,Horiz (V-edge),H,4.58,0.1107,lab_v10_s250_lx15000.csv
10,250,15000,1250,06.png,Vertical (H-edge),V,3.3,0.1533,lab_v10_s250_lx15000.csv
10,250,15000,1250,06.png,Vertical (H-edge),V,3.09,0.1678,lab_v10_s250_lx15000.csv
10,250,15000,1250,05.png,Horiz (V-edge),H,5.34,0.0928,lab_v10_s250_lx15000.csv
10,250,15000,1250,05.png,Horiz (V-edge),H,4.84,0.1071,lab_v10_s250_lx15000.csv
10,250,15000,1250,05.png,Vertical (H-edge),V,3.49,0.1505,lab_v10_s250_lx15000.csv
10,250,15000,1250,05.png,Vertical (H-edge),V,3.19,0.1625,lab_v10_s250_lx15000.csv
10,250,15000,1250,04.png,Horiz (V-edge),H,4.72,0.1085,lab_v10_s250_lx15000.csv
10,250,15000,1250,04.png,Horiz (V-edge),H,4.18,0.115,lab_v10_s250_lx15000.csv
10,250,15000,1250,04.png,Vertical (H-edge),V,3.11,0.172,lab_v10_s250_lx15000.csv
10,250,15000,1250,04.png,Vertical (H-edge),V,3.03,0.1762,lab_v10_s250_lx15000.csv
10,250,15000,1250,03.png,Horiz (V-edge),H,4.13,0.1204,lab_v10_s250_lx15000.csv
10,250,15000,1250,03.png,Horiz (V-edge),H,3.95,0.1218,lab_v10_s250_lx15000.csv
10,250,15000,1250,03.png,Vertical (H-edge),V,2.89,0.177,lab_v10_s250_lx15000.csv
10,250,15000,1250,03.png,Vertical (H-edge),V,2.96,0.1844,lab_v10_s250_lx15000.csv
10,250,15000,1250,02.png,Horiz (V-edge),H,4.8,0.1059,lab_v10_s250_lx15000.csv
10,250,15000,1250,02.png,Horiz (V-edge),H,4.27,0.114,lab_v10_s250_lx15000.csv
10,250,15000,1250,02.png,Vertical (H-edge),V,3.19,0.1641,lab_v10_s250_lx15000.csv
10,250,15000,1250,02.png,Vertical (H-edge),V,3.03,0.1763,lab_v10_s250_lx15000.csv
10,250,15000,1250,01.png,Horiz (V-edge),H,5.11,0.0988,lab_v10_s250_lx15000.csv
10,250,15000,1250,01.png,Horiz (V-edge),H,4.48,0.1127,lab_v10_s250_lx15000.csv
10,250,15000,1250,01.png,Vertical (H-edge),V,3.34,0.1555,lab_v10_s250_lx15000.csv
10,250,15000,1250,01.png,Vertical (H-edge),V,3.1,0.1686,lab_v10_s250_lx15000.csv
10,250,40000,1250,10.png,Horiz (V-edge),H,4.82,0.1064,lab_v10_s250_lx40000.csv
10,250,40000,1250,10.png,Horiz (V-edge),H,4.06,0.1224,lab_v10_s250_lx40000.csv
10,250,40000,1250,10.png,Vertical (H-edge),V,3.76,0.1525,lab_v10_s250_lx40000.csv
10,250,40000,1250,10.png,Vertical (H-edge),V,3.27,0.1608,lab_v10_s250_lx40000.csv
10,250,40000,1250,09.png,Horiz (V-edge),H,4.8,0.1045,lab_v10_s250_lx40000.csv
10,250,40000,1250,09.png,Horiz (V-edge),H,4.06,0.1232,lab_v10_s250_lx40000.csv
10,250,40000,1250,09.png,Vertical (H-edge),V,3.61,0.155,lab_v10_s250_lx40000.csv
10,250,40000,1250,09.png,Vertical (H-edge),V,3.23,0.1627,lab_v10_s250_lx40000.csv
10,250,40000,1250,08.png,Horiz (V-edge),H,5.08,0.1006,lab_v10_s250_lx40000.csv
10,250,40000,1250,08.png,Horiz (V-edge),H,4.15,0.1215,lab_v10_s250_lx40000.csv
10,250,40000,1250,08.png,Vertical (H-edge),V,3.58,0.1526,lab_v10_s250_lx40000.csv
10,250,40000,1250,08.png,Vertical (H-edge),V,3.17,0.1677,lab_v10_s250_lx40000.csv
10,250,40000,1250,07.png,Horiz (V-edge),H,4.46,0.1164,lab_v10_s250_lx40000.csv
10,250,40000,1250,07.png,Horiz (V-edge),H,4.03,0.121,lab_v10_s250_lx40000.csv
10,250,40000,1250,07.png,Vertical (H-edge),V,3.83,0.1503,lab_v10_s250_lx40000.csv
10,250,40000,1250,07.png,Vertical (H-edge),V,3.42,0.1589,lab_v10_s250_lx40000.csv
